MIDAS ID, Legacy MIDAS ID, Site Name,,,,,,,,,
1CA11B60B214133BE053812011AC9DD8,30036462,MIDAS site at A1/2951A priority 1 on link 200127568; GPS Ref: 448599;418316; Northbound,,,,,,,,,
,,,,,,,,,,,
Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2023/1/14,20:44:00,5,193,167,7,4,15,105.47,15,200127568,17
2023/1/14,20:59:00,5,182,149,9,6,18,102.66,15,200127568,17
2023/1/14,21:14:00,5,169,138,8,3,20,103.22,15,200127568,17
2023/1/14,21:29:00,5,147,118,7,5,17,102.85,15,200127568,17
2023/1/14,21:44:00,5,167,138,8,7,14,102.35,15,200127568,17
2023/1/14,21:59:00,5,132,98,8,7,19,101.71,15,200127568,17
2023/1/14,22:14:00,5,171,114,25,3,29,101.81,15,200127568,17
2023/1/14,22:29:00,5,140,111,9,2,18,102.57,15,200127568,17
2023/1/14,22:44:00,5,115,85,11,2,17,100.96,15,200127568,17
2023/1/14,22:59:00,5,129,88,14,5,22,101.79,15,200127568,17
2023/1/14,23:14:00,5,111,79,4,5,23,101.35,15,200127568,17
2023/1/14,23:29:00,5,90,54,4,7,25,98.01,15,200127568,17
2023/1/14,23:44:00,5,77,45,9,0,23,99.84,15,200127568,17
2023/1/14,23:59:00,5,73,45,6,2,20,98.08,15,200127568,17
2023/1/15,0:14:00,6,73,47,4,6,16,100.77,15,200127568,17
2023/1/15,0:29:00,6,67,41,7,4,15,98.69,15,200127568,17
2023/1/15,0:44:00,6,53,37,7,0,9,98.87,15,200127568,17
2023/1/15,0:59:00,6,45,24,2,1,18,91.67,15,200127568,17
2023/1/15,1:14:00,6,40,24,2,0,14,97.78,15,200127568,17
2023/1/15,1:29:00,6,49,22,4,2,21,94.09,15,200127568,17
2023/1/15,1:44:00,6,65,30,5,5,25,93.28,15,200127568,17
2023/1/15,1:59:00,6,39,16,2,1,20,92.19,15,200127568,17
2023/1/15,2:14:00,6,45,26,3,3,13,99.9,15,200127568,17
2023/1/15,2:29:00,6,61,29,3,4,25,94.92,15,200127568,17
2023/1/15,2:44:00,6,54,24,3,3,24,94.91,15,200127568,17
2023/1/15,2:59:00,6,51,24,1,1,25,95.06,15,200127568,17
2023/1/15,3:14:00,6,45,18,2,2,23,94.42,15,200127568,17
2023/1/15,3:29:00,6,55,28,2,3,22,96.99,15,200127568,17
2023/1/15,3:44:00,6,50,21,4,4,21,96.66,15,200127568,17
2023/1/15,3:59:00,6,32,14,3,1,14,94.71,15,200127568,17
2023/1/15,4:14:00,6,43,21,0,3,19,93.81,15,200127568,17
2023/1/15,4:29:00,6,34,15,0,4,15,94.62,15,200127568,17
2023/1/15,4:44:00,6,37,17,4,4,12,95.73,15,200127568,17
2023/1/15,4:59:00,6,49,21,4,3,21,93.83,15,200127568,17
2023/1/15,5:14:00,6,79,43,6,6,24,99.56,15,200127568,17
2023/1/15,5:29:00,6,66,40,5,6,15,99.61,15,200127568,17
2023/1/15,5:44:00,6,76,52,5,2,17,101.88,15,200127568,17
2023/1/15,5:59:00,6,99,62,8,1,28,97.64,15,200127568,17
2023/1/15,6:14:00,6,95,65,3,4,23,102.15,15,200127568,17
2023/1/15,6:29:00,6,105,75,6,7,17,99.16,15,200127568,17
2023/1/15,6:44:00,6,115,72,10,9,24,98.66,15,200127568,17
2023/1/15,6:59:00,6,110,68,13,6,23,99.95,15,200127568,17
2023/1/15,7:14:00,6,114,64,14,11,25,97.85,15,200127568,17
2023/1/15,7:29:00,6,123,84,9,6,24,99.35,15,200127568,17
2023/1/15,7:44:00,6,129,100,7,5,17,101.48,15,200127568,17
2023/1/15,7:59:00,6,159,116,6,12,25,100.95,15,200127568,17
2023/1/15,8:14:00,6,189,141,10,12,26,103.01,15,200127568,17
2023/1/15,8:29:00,6,204,158,10,8,28,103.99,15,200127568,17
2023/1/15,8:44:00,6,208,161,9,13,25,105.12,15,200127568,17
2023/1/15,8:59:00,6,221,168,15,7,31,105.35,15,200127568,17
2023/1/15,9:14:00,6,253,205,24,8,16,107.71,15,200127568,17
2023/1/15,9:29:00,6,296,241,23,7,25,107.53,15,200127568,17
2023/1/15,9:44:00,6,339,293,12,10,24,106.45,15,200127568,17
2023/1/15,9:59:00,6,329,275,22,7,25,106.42,15,200127568,17
2023/1/15,10:14:00,6,373,306,29,6,32,104.7,15,200127568,17
2023/1/15,10:29:00,6,384,331,20,8,25,104.93,15,200127568,17
2023/1/15,10:44:00,6,414,361,20,11,22,105.48,15,200127568,17
2023/1/15,10:59:00,6,426,377,18,12,19,106.03,15,200127568,17
2023/1/15,11:14:00,6,459,408,11,17,23,103.95,15,200127568,17
2023/1/15,11:29:00,6,460,388,25,11,36,103.43,15,200127568,17
2023/1/15,11:44:00,6,513,443,28,10,32,103.25,15,200127568,17
2023/1/15,11:59:00,6,531,451,33,9,38,100.94,15,200127568,17
2023/1/15,12:14:00,6,494,424,29,10,31,103.62,15,200127568,17
2023/1/15,12:29:00,6,481,417,23,9,32,103.65,15,200127568,17
2023/1/15,12:44:00,6,541,470,28,11,32,102.56,15,200127568,17
2023/1/15,12:59:00,6,471,425,6,14,26,103.57,15,200127568,17
2023/1/15,13:14:00,6,485,419,19,9,38,102.5,15,200127568,17
2023/1/15,13:29:00,6,527,461,25,18,23,102.25,15,200127568,17
2023/1/15,13:44:00,6,530,447,29,15,39,102.33,15,200127568,17
2023/1/15,13:59:00,6,494,439,25,9,21,105.55,15,200127568,17
2023/1/15,14:14:00,6,515,449,19,11,36,101.43,15,200127568,17
2023/1/15,14:29:00,6,503,445,18,10,30,102.8,15,200127568,17
2023/1/15,14:44:00,6,583,516,22,14,31,102.44,15,200127568,17
2023/1/15,14:59:00,6,472,410,25,14,23,103.03,15,200127568,17
2023/1/15,15:14:00,6,494,432,18,9,35,102.48,15,200127568,17
2023/1/15,15:29:00,6,574,505,25,13,31,99.4,15,200127568,17
2023/1/15,15:44:00,6,552,476,27,15,34,103.88,15,200127568,17
2023/1/15,15:59:00,6,564,507,18,10,29,95.91,15,200127568,17
2023/1/15,16:14:00,6,560,496,19,19,26,101.23,15,200127568,17
2023/1/15,16:29:00,6,510,452,21,11,26,103.13,15,200127568,17
2023/1/15,16:44:00,6,534,482,16,14,22,99.99,15,200127568,17
2023/1/15,16:59:00,6,524,471,21,8,24,99.69,15,200127568,17
2023/1/15,17:14:00,6,579,526,21,8,24,98.46,15,200127568,17
2023/1/15,17:29:00,6,492,431,16,17,28,103.19,15,200127568,17
2023/1/15,17:44:00,6,532,454,25,18,35,102.19,15,200127568,17
2023/1/15,17:59:00,6,480,417,22,15,26,102.77,15,200127568,17
2023/1/15,18:14:00,6,515,463,13,10,29,102.71,15,200127568,17
2023/1/15,18:29:00,6,481,424,22,8,27,103.58,15,200127568,17
2023/1/15,18:44:00,6,414,346,21,16,31,102.18,15,200127568,17
2023/1/15,18:59:00,6,408,342,14,11,41,102.34,15,200127568,17
2023/1/15,19:14:00,6,377,326,15,6,30,104.99,15,200127568,17
2023/1/15,19:29:00,6,351,299,12,14,26,105.06,15,200127568,17
2023/1/15,19:44:00,6,345,279,15,11,40,103.47,15,200127568,17
2023/1/15,19:59:00,6,318,259,15,11,33,105.37,15,200127568,17
2023/1/15,20:14:00,6,302,254,13,10,25,104.97,15,200127568,17
2023/1/15,20:29:00,6,282,242,12,4,24,107.26,15,200127568,17
2023/1/15,20:44:00,6,266,213,16,7,30,106.59,15,200127568,17
2023/1/15,20:59:00,6,264,211,12,9,32,103.65,15,200127568,17
2023/1/15,21:14:00,6,243,191,16,7,29,104.46,15,200127568,17
2023/1/15,21:29:00,6,196,163,7,3,23,103.83,15,200127568,17
2023/1/15,21:44:00,6,178,132,14,6,26,103.27,15,200127568,17
2023/1/15,21:59:00,6,161,127,8,8,18,104.07,15,200127568,17
2023/1/15,22:14:00,6,140,106,6,4,24,102.96,15,200127568,17
2023/1/15,22:29:00,6,152,111,12,6,23,100.83,15,200127568,17
2023/1/15,22:44:00,6,148,100,10,9,29,103.23,15,200127568,17
2023/1/15,22:59:00,6,128,77,5,10,36,101.88,15,200127568,17
2023/1/15,23:14:00,6,98,62,2,5,29,100.41,15,200127568,17
2023/1/15,23:29:00,6,75,37,9,6,23,101.06,15,200127568,17
2023/1/15,23:44:00,6,84,40,2,6,36,98.98,15,200127568,17
2023/1/15,23:59:00,6,71,36,1,7,27,95.19,15,200127568,17
2023/1/16,0:14:00,0,61,29,0,6,26,98.39,15,200127568,17
2023/1/16,0:29:00,0,49,27,2,5,15,100.03,15,200127568,17
2023/1/16,0:44:00,0,50,18,2,6,24,95.91,15,200127568,17
2023/1/16,0:59:00,0,47,20,3,6,18,96.1,15,200127568,17
2023/1/16,1:14:00,0,55,19,2,2,32,92.03,15,200127568,17
2023/1/16,1:29:00,0,42,17,1,0,24,95.62,15,200127568,17
2023/1/16,1:44:00,0,38,10,1,2,25,92.12,15,200127568,17
2023/1/16,1:59:00,0,37,13,2,3,19,95.25,15,200127568,17
2023/1/16,2:14:00,0,60,18,5,8,29,94.25,15,200127568,17
2023/1/16,2:29:00,0,64,31,1,6,26,97.42,15,200127568,17
2023/1/16,2:44:00,0,63,19,2,5,37,94.86,15,200127568,17
2023/1/16,2:59:00,0,71,22,6,10,33,96.73,15,200127568,17
2023/1/16,3:14:00,0,64,22,8,10,24,97.17,15,200127568,17
2023/1/16,3:29:00,0,81,29,8,6,38,95.72,15,200127568,17
2023/1/16,3:44:00,0,80,23,11,4,42,97.25,15,200127568,17
2023/1/16,3:59:00,0,70,13,10,12,35,96.58,15,200127568,17
2023/1/16,4:14:00,0,95,40,7,11,37,99.88,15,200127568,17
2023/1/16,4:29:00,0,122,53,7,10,52,98.58,15,200127568,17
2023/1/16,4:44:00,0,140,52,13,17,58,97.92,15,200127568,17
2023/1/16,4:59:00,0,165,72,12,19,62,98.4,15,200127568,17
2023/1/16,5:14:00,0,193,115,24,17,37,104.39,15,200127568,17
2023/1/16,5:29:00,0,341,200,41,31,69,100.97,15,200127568,17
2023/1/16,5:44:00,0,401,246,41,28,86,99.84,15,200127568,17
2023/1/16,5:59:00,0,430,267,57,36,70,101.59,15,200127568,17
2023/1/16,6:14:00,0,495,290,80,31,94,99.04,15,200127568,17
2023/1/16,6:29:00,0,709,451,92,45,121,93.16,15,200127568,17
2023/1/16,6:44:00,0,762,473,109,61,119,89.79,15,200127568,17
2023/1/16,6:59:00,0,770,468,116,51,135,88.27,15,200127568,17
2023/1/16,7:14:00,0,805,505,113,65,122,88.36,15,200127568,17
2023/1/16,7:29:00,0,713,450,97,54,112,44.78,15,200127568,17
2023/1/16,7:44:00,0,683,473,85,44,81,39.8,15,200127568,17
2023/1/16,7:59:00,0,708,454,93,56,105,80.6,15,200127568,17
2023/1/16,8:14:00,0,696,462,86,49,99,48.78,15,200127568,17
2023/1/16,8:29:00,0,629,425,72,35,97,55.84,15,200127568,17
2023/1/16,8:44:00,0,547,362,56,46,83,94.92,15,200127568,17
2023/1/16,8:59:00,0,647,404,75,56,112,89.02,15,200127568,17
2023/1/16,9:14:00,0,552,339,62,59,92,93.2,15,200127568,17
2023/1/16,9:29:00,0,527,329,51,39,108,94.87,15,200127568,17
2023/1/16,9:44:00,0,555,360,59,51,85,94.91,15,200127568,17
2023/1/16,9:59:00,0,498,298,60,46,94,95.09,15,200127568,17
2023/1/16,10:14:00,0,547,337,60,52,98,96.61,15,200127568,17
2023/1/16,10:29:00,0,557,323,60,73,101,95.37,15,200127568,17
2023/1/16,10:38:00,0,523,337,48,55,83,96.64,9,200127568,17
2023/1/16,10:59:59,0,,,,,,,0,200127568,17
2023/1/16,11:14:59,0,,,,,,,0,200127568,17
2023/1/16,11:29:59,0,,,,,,,0,200127568,17
2023/1/16,11:44:59,0,,,,,,,0,200127568,17
2023/1/16,11:59:59,0,,,,,,,0,200127568,17
2023/1/16,12:14:59,0,,,,,,,0,200127568,17
2023/1/16,12:29:59,0,,,,,,,0,200127568,17
2023/1/16,12:44:59,0,,,,,,,0,200127568,17
2023/1/16,12:59:59,0,,,,,,,0,200127568,17
2023/1/16,13:14:59,0,,,,,,,0,200127568,17
2023/1/16,13:29:59,0,,,,,,,0,200127568,17
2023/1/16,13:44:59,0,,,,,,,0,200127568,17
2023/1/16,13:59:00,0,570,354,57,44,116,95.03,10,200127568,17
2023/1/16,14:14:00,0,576,344,68,49,116,94.18,14,200127568,17
2023/1/16,14:29:00,0,625,377,45,52,151,92.98,15,200127568,17
2023/1/16,14:44:00,0,582,377,56,51,98,93.32,15,200127568,17
2023/1/16,14:59:00,0,531,325,48,50,108,96.46,15,200127568,17
2023/1/16,15:14:00,0,518,331,54,35,98,97.01,15,200127568,17
2023/1/16,15:29:00,0,645,411,63,52,119,92.55,15,200127568,17
2023/1/16,15:44:00,0,544,338,50,38,118,93.79,15,200127568,17
2023/1/16,15:59:00,0,627,419,60,40,108,93.68,15,200127568,17
2023/1/16,16:14:00,0,626,422,66,31,107,95.56,15,200127568,17
2023/1/16,16:29:00,0,624,416,67,34,107,94.46,15,200127568,17
2023/1/16,16:44:00,0,568,382,66,21,99,95.61,15,200127568,17
2023/1/16,16:59:00,0,610,466,44,23,77,94.45,15,200127568,17
2023/1/16,17:14:00,0,533,386,56,23,69,97.03,14,200127568,17
2023/1/16,17:29:00,0,536,412,39,22,63,96.16,15,200127568,17
2023/1/16,17:44:00,0,514,381,39,21,73,98.02,15,200127568,17
2023/1/16,17:59:00,0,558,423,36,22,77,96.39,15,200127568,17
2023/1/16,18:14:00,0,495,374,31,25,65,97.55,15,200127568,17
2023/1/16,18:29:00,0,395,286,21,18,70,99.9,14,200127568,17
2023/1/16,18:44:00,0,361,268,21,18,54,101.61,15,200127568,17
2023/1/16,18:59:00,0,334,232,21,19,62,101.83,15,200127568,17
2023/1/16,19:14:00,0,317,221,21,21,54,92.98,15,200127568,17
2023/1/16,19:29:00,0,281,188,11,20,62,102.27,15,200127568,17
2023/1/16,19:44:00,0,230,142,17,18,53,101.16,15,200127568,17
2023/1/16,19:59:00,0,211,134,11,22,44,102.16,15,200127568,17
2023/1/16,20:14:00,0,235,149,14,9,63,100.39,15,200127568,17
2023/1/16,20:29:00,0,195,124,9,16,46,101.31,15,200127568,17
2023/1/16,20:44:00,0,144,96,14,2,32,103.77,15,200127568,17
2023/1/16,20:59:00,0,194,129,10,12,43,102.13,15,200127568,17
2023/1/16,21:14:00,0,190,120,13,11,46,101.94,15,200127568,17
2023/1/16,21:29:00,0,176,100,16,11,49,101.35,15,200127568,17
2023/1/16,21:44:00,0,135,92,7,3,33,103.15,15,200127568,17
2023/1/16,21:59:00,0,149,77,17,8,47,100.92,15,200127568,17
2023/1/16,22:14:00,0,158,91,9,9,49,99.04,15,200127568,17
2023/1/16,22:29:00,0,134,80,8,6,40,101.57,15,200127568,17
2023/1/16,22:44:00,0,108,57,5,7,39,100.44,15,200127568,17
2023/1/16,22:59:00,0,102,50,5,12,35,96.67,15,200127568,17
2023/1/16,23:14:00,0,87,43,5,8,31,98.36,15,200127568,17
2023/1/16,23:29:00,0,94,46,1,6,41,98.82,15,200127568,17
2023/1/16,23:44:00,0,92,32,4,9,47,95.59,15,200127568,17
2023/1/16,23:59:00,0,89,29,11,8,41,94.25,15,200127568,17
2023/1/17,0:14:00,1,85,30,4,6,45,95.86,15,200127568,17
2023/1/17,0:29:00,1,83,27,1,8,47,94.12,15,200127568,17
2023/1/17,0:44:00,1,80,19,5,12,44,96.65,15,200127568,17
2023/1/17,0:59:00,1,78,20,4,5,49,94.19,15,200127568,17
2023/1/17,1:14:00,1,71,11,4,9,47,90.67,15,200127568,17
2023/1/17,1:29:00,1,81,21,5,11,44,95.51,15,200127568,17
2023/1/17,1:44:00,1,76,17,6,7,46,95.07,15,200127568,17
2023/1/17,1:59:00,1,72,14,5,8,45,94.96,15,200127568,17
2023/1/17,2:14:00,1,76,12,2,13,49,92.99,15,200127568,17
2023/1/17,2:29:00,1,86,22,5,9,50,95.57,15,200127568,17
2023/1/17,2:44:00,1,95,19,10,9,57,95.24,15,200127568,17
2023/1/17,2:59:00,1,103,23,2,15,63,94.14,15,200127568,17
2023/1/17,3:14:00,1,87,18,7,10,52,94.5,15,200127568,17
2023/1/17,3:29:00,1,112,35,6,14,57,93.71,15,200127568,17
2023/1/17,3:44:00,1,100,21,3,10,66,94.63,15,200127568,17
2023/1/17,3:59:00,1,93,15,6,14,58,93.38,15,200127568,17
2023/1/17,4:14:00,1,81,20,3,11,47,94.04,15,200127568,17
2023/1/17,4:29:00,1,122,39,10,12,61,96.5,15,200127568,17
2023/1/17,4:44:00,1,161,44,12,18,87,94.85,15,200127568,17
2023/1/17,4:59:00,1,147,49,13,15,70,95.82,15,200127568,17
2023/1/17,5:14:00,1,215,71,17,26,101,94.88,15,200127568,17
2023/1/17,5:29:00,1,270,120,18,32,100,94.98,15,200127568,17
2023/1/17,5:44:00,1,314,163,20,22,109,97.79,15,200127568,17
2023/1/17,5:59:00,1,386,203,44,30,109,96.63,15,200127568,17
2023/1/17,6:14:00,1,494,263,61,48,122,94.83,15,200127568,17
2023/1/17,6:29:00,1,600,346,76,50,128,91.67,15,200127568,17
2023/1/17,6:44:00,1,669,385,72,55,157,91.39,15,200127568,17
2023/1/17,6:59:00,1,727,424,110,56,137,90.91,15,200127568,17
2023/1/17,7:14:00,1,776,484,79,68,145,86.53,15,200127568,17
2023/1/17,7:29:00,1,836,551,95,58,132,84.61,15,200127568,17
2023/1/17,7:44:00,1,772,511,92,49,120,70.39,15,200127568,17
2023/1/17,7:59:00,1,663,409,79,62,113,57.05,15,200127568,17
2023/1/17,8:14:00,1,620,402,59,55,104,90.23,15,200127568,17
2023/1/17,8:29:00,1,700,445,82,60,113,59,15,200127568,17
2023/1/17,8:44:00,1,706,463,78,59,106,63.01,15,200127568,17
2023/1/17,8:59:00,1,630,418,53,47,112,73.65,15,200127568,17
2023/1/17,9:14:00,1,564,340,57,54,114,95.25,14,200127568,17
2023/1/17,9:29:00,1,563,337,50,58,118,93.88,15,200127568,17
2023/1/17,9:44:00,1,582,359,50,47,126,92.74,15,200127568,17
2023/1/17,9:59:00,1,542,307,52,70,113,95.28,15,200127568,17
2023/1/17,10:14:00,1,480,280,50,49,101,96.88,15,200127568,17
2023/1/17,10:29:00,1,522,310,38,60,114,93.64,15,200127568,17
2023/1/17,10:44:00,1,509,301,51,55,102,96.02,15,200127568,17
2023/1/17,10:59:00,1,464,252,42,56,114,94.97,15,200127568,17
2023/1/17,11:14:00,1,491,266,44,72,109,94.16,15,200127568,17
2023/1/17,11:29:00,1,513,305,42,51,115,95.54,15,200127568,17
2023/1/17,11:44:00,1,492,264,53,68,107,94.71,15,200127568,17
2023/1/17,11:59:00,1,518,272,69,56,121,94.22,15,200127568,17
2023/1/17,12:14:00,1,525,296,68,42,119,96.11,15,200127568,17
2023/1/17,12:29:00,1,484,296,48,34,106,96.2,15,200127568,17
2023/1/17,12:44:00,1,524,298,55,42,129,94.56,15,200127568,17
2023/1/17,12:59:00,1,520,284,59,54,123,94.8,15,200127568,17
2023/1/17,13:14:00,1,498,299,36,45,118,94.32,15,200127568,17
2023/1/17,13:29:00,1,512,300,56,47,109,96.27,15,200127568,17
2023/1/17,13:44:00,1,555,320,44,58,133,93.71,15,200127568,17
2023/1/17,13:59:00,1,586,319,56,62,149,91.68,15,200127568,17
2023/1/17,14:14:00,1,586,357,48,64,117,93.62,15,200127568,17
2023/1/17,14:29:00,1,563,340,60,53,110,94.21,15,200127568,17
2023/1/17,14:44:00,1,539,323,50,50,116,93.24,15,200127568,17
2023/1/17,14:59:00,1,586,348,62,60,116,93.01,15,200127568,17
2023/1/17,15:14:00,1,648,409,57,49,133,91.92,15,200127568,17
2023/1/17,15:29:00,1,620,374,70,48,128,92.33,15,200127568,17
2023/1/17,15:44:00,1,603,422,51,35,95,96.65,15,200127568,17
2023/1/17,15:59:00,1,543,350,71,27,95,96.95,15,200127568,17
2023/1/17,16:14:00,1,643,425,76,35,107,93.08,15,200127568,17
2023/1/17,16:29:00,1,638,427,72,39,100,93.37,15,200127568,17
2023/1/17,16:44:00,1,640,472,49,34,85,91.47,15,200127568,17
2023/1/17,16:59:00,1,649,465,52,33,99,92.15,15,200127568,17
2023/1/17,17:14:00,1,593,453,55,18,67,90.52,15,200127568,17
2023/1/17,17:29:00,1,645,472,57,33,83,95.37,13,200127568,17
2023/1/17,17:44:00,1,615,457,45,29,84,93.84,15,200127568,17
2023/1/17,17:59:00,1,548,407,31,32,78,96.03,15,200127568,17
2023/1/17,18:14:00,1,554,439,36,14,65,94.13,15,200127568,17
2023/1/17,18:29:00,1,477,361,29,16,71,98.63,14,200127568,17
2023/1/17,18:44:00,1,425,308,28,15,74,97.42,15,200127568,17
2023/1/17,18:59:00,1,369,254,27,17,71,99.02,15,200127568,17
2023/1/17,19:14:00,1,333,221,25,19,68,100.14,15,200127568,17
2023/1/17,19:29:00,1,321,226,19,15,61,100.32,15,200127568,17
2023/1/17,19:44:00,1,276,182,26,21,47,102.65,15,200127568,17
2023/1/17,19:59:00,1,268,185,13,19,51,102.15,15,200127568,17
2023/1/17,20:14:00,1,223,159,13,11,40,104.34,15,200127568,17
2023/1/17,20:29:00,1,236,155,19,13,49,101.1,15,200127568,17
2023/1/17,20:44:00,1,241,158,12,20,51,100.74,15,200127568,17
2023/1/17,20:59:00,1,215,133,16,15,51,101.59,15,200127568,17
2023/1/17,21:14:00,1,215,139,12,14,50,102.76,15,200127568,17
2023/1/17,21:29:00,1,200,128,15,14,43,102.27,15,200127568,17
2023/1/17,21:44:00,1,172,97,24,9,42,102.29,15,200127568,17
2023/1/17,21:59:00,1,192,121,16,11,44,102.93,15,200127568,17
2023/1/17,22:14:00,1,179,114,14,10,41,101.87,15,200127568,17
2023/1/17,22:29:00,1,138,77,12,12,37,100.57,15,200127568,17
2023/1/17,22:44:00,1,126,76,6,12,32,101.6,15,200127568,17
2023/1/17,22:59:00,1,103,52,6,12,33,100.26,15,200127568,17
2023/1/17,23:14:00,1,127,56,5,9,57,97.45,15,200127568,17
2023/1/17,23:29:00,1,117,59,1,11,46,97.72,15,200127568,17
2023/1/17,23:44:00,1,98,32,12,6,48,94.45,15,200127568,17
2023/1/17,23:59:00,1,106,37,5,4,60,93.89,15,200127568,17
2023/1/18,0:14:00,2,85,32,5,10,38,95.47,15,200127568,17
2023/1/18,0:29:00,2,104,26,11,11,56,93.04,15,200127568,17
2023/1/18,0:44:00,2,90,29,4,9,48,97.1,15,200127568,17
2023/1/18,0:59:00,2,77,15,10,3,49,92.93,15,200127568,17
2023/1/18,1:14:00,2,94,21,6,10,57,92.98,15,200127568,17
2023/1/18,1:29:00,2,88,20,2,4,62,92.53,15,200127568,17
2023/1/18,1:44:00,2,68,12,3,10,43,91.39,15,200127568,17
2023/1/18,1:59:00,2,76,15,6,8,47,93.67,15,200127568,17
2023/1/18,2:14:00,2,85,24,6,8,47,94.01,15,200127568,17
2023/1/18,2:29:00,2,91,28,7,8,48,95.62,15,200127568,17
2023/1/18,2:44:00,2,89,19,3,12,55,92.28,15,200127568,17
2023/1/18,2:59:00,2,96,19,8,15,54,92.81,15,200127568,17
2023/1/18,3:14:00,2,99,20,3,12,64,93.16,15,200127568,17
2023/1/18,3:29:00,2,103,30,7,13,53,93.11,15,200127568,17
2023/1/18,3:44:00,2,100,14,3,15,68,91.73,15,200127568,17
2023/1/18,3:59:00,2,104,17,12,19,56,92.82,15,200127568,17
2023/1/18,4:14:00,2,89,23,8,10,48,94.97,15,200127568,17
2023/1/18,4:29:00,2,115,32,9,19,55,94.46,15,200127568,17
2023/1/18,4:44:00,2,134,39,8,14,73,93.89,15,200127568,17
2023/1/18,4:59:00,2,165,58,8,30,69,92.92,15,200127568,17
2023/1/18,5:14:00,2,208,67,19,29,93,94.59,15,200127568,17
2023/1/18,5:29:00,2,289,149,24,30,86,96.49,15,200127568,17
2023/1/18,5:44:00,2,342,183,23,22,114,96.94,15,200127568,17
2023/1/18,5:59:00,2,343,173,39,32,99,95.88,15,200127568,17
2023/1/18,6:14:00,2,432,223,52,49,108,92.82,15,200127568,17
2023/1/18,6:29:00,2,591,348,67,56,120,91.98,15,200127568,17
2023/1/18,6:44:00,2,715,403,97,69,146,87.55,15,200127568,17
2023/1/18,6:59:00,2,682,411,91,73,107,87.29,15,200127568,17
2023/1/18,7:14:00,2,754,478,77,74,125,83.6,15,200127568,17
2023/1/18,7:29:00,2,769,485,89,70,125,63.06,15,200127568,17
2023/1/18,7:44:00,2,672,446,70,56,100,46.08,15,200127568,17
2023/1/18,7:59:00,2,623,383,80,56,104,40.99,15,200127568,17
2023/1/18,8:14:00,2,669,410,90,59,110,58.47,15,200127568,17
2023/1/18,8:29:00,2,650,421,80,47,102,41.65,15,200127568,17
2023/1/18,8:44:00,2,742,466,77,70,129,68.49,15,200127568,17
2023/1/18,8:59:00,2,609,374,60,50,125,58.12,15,200127568,17
2023/1/18,9:14:00,2,527,330,57,45,95,93.08,14,200127568,17
2023/1/18,9:29:00,2,507,316,40,40,111,95.03,15,200127568,17
2023/1/18,9:44:00,2,544,335,45,56,108,93.22,15,200127568,17
2023/1/18,9:59:00,2,498,278,45,48,127,93.87,15,200127568,17
2023/1/18,10:14:00,2,480,303,35,45,97,95.72,15,200127568,17
2023/1/18,10:29:00,2,499,296,37,59,107,94.88,15,200127568,17
2023/1/18,10:44:00,2,486,290,36,49,111,94.88,15,200127568,17
2023/1/18,10:59:00,2,502,275,53,61,113,93.85,15,200127568,17
2023/1/18,11:14:00,2,487,270,46,64,107,96.04,15,200127568,17
2023/1/18,11:29:00,2,523,297,57,49,120,95.09,15,200127568,17
2023/1/18,11:44:00,2,483,263,48,51,121,94.62,15,200127568,17
2023/1/18,11:59:00,2,572,328,62,53,129,94.1,15,200127568,17
2023/1/18,12:14:00,2,584,337,62,59,126,93.91,15,200127568,17
2023/1/18,12:29:00,2,611,374,56,46,135,95.38,15,200127568,17
2023/1/18,12:44:00,2,574,329,58,64,123,91.74,15,200127568,17
2023/1/18,12:59:00,2,551,325,50,55,121,95.99,15,200127568,17
2023/1/18,13:14:00,2,501,285,46,48,122,96.71,15,200127568,17
2023/1/18,13:29:00,2,583,329,77,61,116,92.3,15,200127568,17
2023/1/18,13:44:00,2,518,302,50,47,119,94.64,15,200127568,17
2023/1/18,13:59:00,2,624,365,63,70,126,92.11,15,200127568,17
2023/1/18,14:14:00,2,613,389,59,64,101,92.73,15,200127568,17
2023/1/18,14:29:00,2,627,392,53,61,121,92.35,15,200127568,17
2023/1/18,14:44:00,2,592,360,69,58,105,79.59,15,200127568,17
2023/1/18,14:59:00,2,657,417,71,51,118,73.32,15,200127568,17
2023/1/18,15:14:00,2,607,382,69,42,114,93.44,15,200127568,17
2023/1/18,15:29:00,2,680,442,73,48,117,92.63,15,200127568,17
2023/1/18,15:44:00,2,681,446,73,50,112,92.68,15,200127568,17
2023/1/18,15:59:00,2,672,480,61,32,99,92.57,15,200127568,17
2023/1/18,16:14:00,2,592,410,56,31,95,96.19,15,200127568,17
2023/1/18,16:29:00,2,669,487,54,31,97,93.28,15,200127568,17
2023/1/18,16:44:00,2,634,462,51,30,91,93.73,15,200127568,17
2023/1/18,16:59:00,2,672,500,57,40,75,94.14,15,200127568,17
2023/1/18,17:14:00,2,700,544,38,31,87,93.32,15,200127568,17
2023/1/18,17:29:00,2,727,566,38,31,92,92.08,15,200127568,17
2023/1/18,17:44:00,2,723,558,57,25,83,92.72,15,200127568,17
2023/1/18,17:59:00,2,611,479,29,21,82,95.5,15,200127568,17
